split,pdb_id,kinase,state,label,dfg_state,alphac_state,motif_descriptor,ligand_present,resolution,residues,dfg_found,alphac_glu_found,x,y,representation,method
train,5fwm,CDK4,inactive,0,out-like,out,inactive,0,8.0,291,True,True,-5.181155656108527,-2.5459656926701753,ca_coordinates,PCA
train,5fwl,CDK4,inactive,0,in,out,dfg_in_alphac_out,0,9.0,291,True,True,-2.3229774869595006,-1.8632362287538007,ca_coordinates,PCA
val,4r1v,MET,inactive,0,in,out,dfg_in_alphac_out,1,1.2,289,True,True,-1.4753472808198913,-7.57665340295739,ca_coordinates,PCA
val,3f66,MET,inactive,0,in,out,dfg_in_alphac_out,1,1.4,269,True,True,-2.81543019254348,-0.37633055688733147,ca_coordinates,PCA
val,3zcl,MET,inactive,0,in,out,dfg_in_alphac_out,1,1.4,289,True,True,-3.225525285588049,-5.337525556461146,ca_coordinates,PCA
val,8pqd,KIT,active,1,in,in,active,1,1.5,297,True,True,8.246296262810896,-0.305197011631872,ca_coordinates,PCA
val,3dkc,MET,inactive,0,in,out,dfg_in_alphac_out,1,1.52,312,True,True,6.216343364832715,0.6360447541030518,ca_coordinates,PCA
val,9c1r,MET,inactive,0,out,in,dfg_out_alphac_in,1,1.59,285,True,True,-2.183000206347405,-5.380568427249423,ca_coordinates,PCA
val,3q6u,MET,active,1,in,in,active,0,1.6,287,True,True,12.490677781484528,-2.8720450992100797,ca_coordinates,PCA
val,3g0e,KIT,inactive,0,out,in,dfg_out_alphac_in,1,1.6,332,True,True,-0.47015265275999013,6.12939156617126,ca_coordinates,PCA
val,1t46,KIT,inactive,0,out,in,dfg_out_alphac_in,1,1.6,297,True,True,-3.0962976245015144,6.158713679777956,ca_coordinates,PCA
val,4mxc,MET,inactive,0,out,in,dfg_out_alphac_in,1,1.63,290,True,True,-1.3293250911460541,-5.928092918221105,ca_coordinates,PCA
val,8pqa,KIT,active,1,in,in,active,1,1.65,293,True,True,0.10063493456886438,7.586225117103,ca_coordinates,PCA
val,5hti,MET,inactive,0,out,in,dfg_out_alphac_in,1,1.66,290,True,True,-1.2161784338203043,-5.8889256720777485,ca_coordinates,PCA
val,6sdc,MET,inactive,0,out,in,dfg_out_alphac_in,1,1.67,286,True,True,-1.2093021258210894,-5.952070833914538,ca_coordinates,PCA
val,8pq9,KIT,active,1,in,in,active,1,1.7,296,True,True,8.324480338184093,-0.038744396385671516,ca_coordinates,PCA
val,7v3r,MET,inactive,0,out,in,dfg_out_alphac_in,1,1.7,285,True,True,-1.9482650824373613,-0.6098134646460971,ca_coordinates,PCA
val,5hni,MET,inactive,0,in,out,dfg_in_alphac_out,1,1.71,245,True,True,-1.102341049152339,-2.7837224998761037,ca_coordinates,PCA
val,4xmo,MET,inactive,0,in,out,dfg_in_alphac_out,1,1.75,289,True,True,-3.47388891857491,-4.790380387312365,ca_coordinates,PCA
val,7b3q,MET,inactive,0,in,out,dfg_in_alphac_out,1,1.75,283,True,True,-0.8179361101199787,-7.676446196986279,ca_coordinates,PCA
val,5eob,MET,inactive,0,in,out,dfg_in_alphac_out,1,1.75,288,True,True,-3.0524273825241846,-6.416032807228138,ca_coordinates,PCA
val,3q6w,MET,active,1,in,in,active,1,1.75,297,True,True,-1.2788897045001588,-3.8478177119561074,ca_coordinates,PCA
val,7b40,MET,inactive,0,in,out,dfg_in_alphac_out,1,1.76,279,True,True,-0.9188639235446203,-7.231104901332129,ca_coordinates,PCA
val,7b44,MET,inactive,0,in,out,dfg_in_alphac_out,1,1.76,282,True,True,-0.8041760577479896,-7.244277755043265,ca_coordinates,PCA
val,8ouu,MET,inactive,0,out,out,inactive,1,1.77,284,True,True,-1.8114333075170788,-5.388095508568926,ca_coordinates,PCA
val,8pqc,KIT,active,1,in,in,active,1,1.77,297,True,True,0.7983386201019633,7.005986381847408,ca_coordinates,PCA
val,8ouv,MET,inactive,0,out,out,inactive,1,1.783,294,True,True,1.6185597612589202,-3.9953972331520533,ca_coordinates,PCA
val,4ap7,MET,inactive,0,in,out,dfg_in_alphac_out,1,1.8,289,True,True,-3.1976085255878317,-5.382705028609897,ca_coordinates,PCA
val,3zxz,MET,inactive,0,in,out,dfg_in_alphac_out,1,1.8,289,True,True,-3.169881395738823,-5.43331576224124,ca_coordinates,PCA
val,5eyc,MET,inactive,0,in,out,dfg_in_alphac_out,1,1.8,288,True,True,-2.038944881729835,-7.0591991082821,ca_coordinates,PCA
val,3dkf,MET,inactive,0,in,out,dfg_in_alphac_out,1,1.8,294,True,True,-3.249301955211344,1.1270580473057445,ca_coordinates,PCA
val,4eev,MET,inactive,0,out,in,dfg_out_alphac_in,1,1.8,283,True,True,12.343426929291187,-1.2644203624196662,ca_coordinates,PCA
val,1r1w,MET,inactive,0,in,out,dfg_in_alphac_out,0,1.8,287,True,True,-2.3349939435551934,0.24192893690384437,ca_coordinates,PCA
val,1r0p,MET,inactive,0,in,out,dfg_in_alphac_out,1,1.8,301,True,True,-1.0604611196396718,-4.977407172457004,ca_coordinates,PCA
val,7b42,MET,inactive,0,in,out,dfg_in_alphac_out,1,1.8,279,True,True,0.8290527429732768,-6.41140205705148,ca_coordinates,PCA
val,6mob,KIT,inactive,0,out,in,dfg_out_alphac_in,1,1.8,306,True,True,-0.4957202388498233,5.860460538020953,ca_coordinates,PCA
val,7b3z,MET,inactive,0,in,out,dfg_in_alphac_out,1,1.8,277,True,True,-1.058603931364155,-7.4699396055634395,ca_coordinates,PCA
val,4xyf,MET,inactive,0,in,out,dfg_in_alphac_out,1,1.85,290,True,True,-3.45019460033104,-4.785267567706151,ca_coordinates,PCA
val,5eyd,MET,inactive,0,in,out,dfg_in_alphac_out,1,1.85,289,True,True,-2.0524729680149965,-7.063105144545704,ca_coordinates,PCA
val,7b43,MET,inactive,0,in,out,dfg_in_alphac_out,1,1.87,277,True,True,-1.0408484316307693,-7.494477289051509,ca_coordinates,PCA
val,3zze,MET,inactive,0,in,out,dfg_in_alphac_out,1,1.87,286,True,True,-3.1656724017212072,-5.323458128932086,ca_coordinates,PCA
val,8pqb,KIT,active,1,in,in,active,1,1.87,280,True,True,-1.0532667799543591,7.407669293945415,ca_coordinates,PCA
val,6itv,KIT,inactive,0,out,in,dfg_out_alphac_in,1,1.88,297,True,True,-1.3337427172481868,6.867171263242681,ca_coordinates,PCA
val,5ya5,MET,inactive,0,in,out,dfg_in_alphac_out,1,1.89,273,True,True,-3.5762326042191686,-4.6177008116457685,ca_coordinates,PCA
val,4hvs,KIT,inactive,0,out,in,dfg_out_alphac_in,1,1.9,326,True,True,8.838118349179299,-0.3980731760487167,ca_coordinates,PCA
val,7v3s,MET,inactive,0,out,in,dfg_out_alphac_in,1,1.9,284,True,True,-2.56940033932675,0.5552887467087613,ca_coordinates,PCA
val,1t45,KIT,inactive,0,out,in,dfg_out_alphac_in,0,1.9,331,True,True,-0.5020681225361286,6.13430074025819,ca_coordinates,PCA
val,8pqf,KIT,active,1,in,in,active,1,1.9,294,True,True,0.4700412259249869,7.285083670056233,ca_coordinates,PCA
val,3ccn,MET,inactive,0,in,out,dfg_in_alphac_out,1,1.9,275,True,True,-2.760550266428936,-4.851997691208244,ca_coordinates,PCA
val,5uab,MET,inactive,0,in,out,dfg_in_alphac_out,1,1.9,288,True,True,-3.402611571374752,-4.7705957019848295,ca_coordinates,PCA
val,4aoi,MET,inactive,0,in,out,dfg_in_alphac_out,1,1.9,289,True,True,-3.1504835167290186,-5.425294809130212,ca_coordinates,PCA
val,3dkg,MET,inactive,0,in,out,dfg_in_alphac_out,1,1.91,281,True,True,14.641986875934421,-1.76330677092436,ca_coordinates,PCA
val,7b3v,MET,inactive,0,in,out,dfg_in_alphac_out,1,1.93,274,True,True,-2.2392440130182343,0.37160646406948794,ca_coordinates,PCA
val,6sdd,MET,inactive,0,out,in,dfg_out_alphac_in,1,1.93,271,True,True,-1.7796319415322517,-6.694245304873022,ca_coordinates,PCA
val,3rhk,MET,inactive,0,out,out,inactive,1,1.94,298,True,True,-1.1770231407915408,-5.875884806320182,ca_coordinates,PCA
val,8ov7,MET,inactive,0,out,in,dfg_out_alphac_in,1,1.95,289,True,True,-0.783188819580635,-1.0016815876577672,ca_coordinates,PCA
val,5ho6,MET,inactive,0,in,out,dfg_in_alphac_out,1,1.97,240,True,True,14.648562703960359,-1.7512526536543964,ca_coordinates,PCA
val,5hlw,MET,inactive,0,in,out,dfg_in_alphac_out,1,1.97,284,True,True,-2.760619029775056,-1.3810858838436082,ca_coordinates,PCA
val,7b41,MET,inactive,0,in,out,dfg_in_alphac_out,1,1.97,281,True,True,0.9043494776985207,-6.374831492467738,ca_coordinates,PCA
val,4iwd,MET,active,1,in,in,active,1,1.99,299,True,True,-1.2389156847842575,-4.021688750877663,ca_coordinates,PCA
val,6ubw,MET,inactive,0,in,out,dfg_in_alphac_out,1,2.0,296,True,True,-3.4110270482825347,-4.81750736433811,ca_coordinates,PCA
val,3qti,MET,inactive,0,in,out,dfg_in_alphac_out,1,2.0,292,True,True,-1.8298371547172294,-0.1563851674525533,ca_coordinates,PCA
val,3cd8,MET,inactive,0,in,out,dfg_in_alphac_out,1,2.0,278,True,True,-2.6837019044004324,-4.8280706520539685,ca_coordinates,PCA
val,2wgj,MET,inactive,0,in,out,dfg_in_alphac_out,1,2.0,289,True,True,-3.176916444060772,-5.359695662791294,ca_coordinates,PCA
val,2wd1,MET,inactive,0,in,out,dfg_in_alphac_out,1,2.0,289,True,True,-1.7291879695744863,-7.379800541211418,ca_coordinates,PCA
val,5t3q,MET,inactive,0,na,out,unknown,1,2.0,278,False,True,4.771624741706411,-2.967731647170969,ca_coordinates,PCA
val,4u0i,KIT,inactive,0,out,in,dfg_out_alphac_in,1,2.0,297,True,True,9.016786209945806,1.725212609535892,ca_coordinates,PCA
val,4r1y,MET,inactive,0,in,out,dfg_in_alphac_out,1,2.0,265,True,True,-3.449162084299577,-6.4443680544243955,ca_coordinates,PCA
val,8pqe,KIT,inactive,0,na,in,unknown,1,2.0,277,False,True,-2.4902489756846253,-5.845049872882137,ca_coordinates,PCA
val,6gqm,KIT,inactive,0,out,in,dfg_out_alphac_in,1,2.0,288,True,True,-1.1935870633366958,7.0712840301557875,ca_coordinates,PCA
val,3u6h,MET,inactive,0,in,out,dfg_in_alphac_out,1,2.0,280,True,True,-1.9439611285711302,-6.039704729527442,ca_coordinates,PCA
val,3i5n,MET,inactive,0,in,out,dfg_in_alphac_out,1,2.0,280,True,True,-2.8626845604186353,-0.8089244309736409,ca_coordinates,PCA
val,4deh,MET,inactive,0,in,out,dfg_in_alphac_out,1,2.0,286,True,True,-2.032030244297933,-7.021356281230388,ca_coordinates,PCA
val,4deg,MET,inactive,0,in,out,dfg_in_alphac_out,1,2.0,286,True,True,-3.4297396556989304,-4.759942229922758,ca_coordinates,PCA
val,6gql,KIT,inactive,0,out,in,dfg_out_alphac_in,1,2.01,298,True,True,-0.4102364253789353,6.963321749615687,ca_coordinates,PCA
val,8ans,MET,inactive,0,out,in,dfg_out_alphac_in,1,2.01,277,True,True,-2.6123849970008175,0.051120664857617515,ca_coordinates,PCA
val,7b3w,MET,active,1,in,na,unknown,1,2.02,259,True,True,0.05856412643314898,-8.30391367459387,ca_coordinates,PCA
val,3lq8,MET,inactive,0,out,in,dfg_out_alphac_in,1,2.02,278,True,True,-2.3713713371808356,-1.1139452556864502,ca_coordinates,PCA
val,4dei,MET,inactive,0,in,out,dfg_in_alphac_out,1,2.05,287,True,True,-3.4164796186634843,-4.713834830111568,ca_coordinates,PCA
val,6itt,KIT,inactive,0,out,in,dfg_out_alphac_in,1,2.1,297,True,True,-0.6401561539607589,6.899929826975664,ca_coordinates,PCA
val,3vw8,MET,inactive,0,out,in,dfg_out_alphac_in,1,2.1,303,True,True,-1.8134205167535185,-5.757753298361669,ca_coordinates,PCA
val,3u6i,MET,inactive,0,in,out,dfg_in_alphac_out,1,2.1,281,True,True,12.991605032804086,-3.746061497801112,ca_coordinates,PCA
val,6kla,KIT,inactive,0,out,in,dfg_out_alphac_in,1,2.11,309,True,True,-1.3315229697222164,6.860329284622035,ca_coordinates,PCA
val,7zw8,KIT,inactive,0,out,in,dfg_out_alphac_in,1,2.119,301,True,True,-3.2503540950724092,5.708057413456725,ca_coordinates,PCA
val,8aw1,MET,inactive,0,in,out,dfg_in_alphac_out,1,2.14,263,True,True,-3.153837562064195,0.15569900399857559,ca_coordinates,PCA
val,5hoa,MET,inactive,0,in,out,dfg_in_alphac_out,1,2.14,225,True,True,14.70789712088618,-1.6931649904202286,ca_coordinates,PCA
val,2g15,MET,inactive,0,in,out,dfg_in_alphac_out,0,2.15,301,True,True,1.4081228747444425,-7.544018932241774,ca_coordinates,PCA
val,7khg,KIT,inactive,0,out,in,dfg_out_alphac_in,1,2.15,327,True,True,8.86898453113951,-0.325648986144244,ca_coordinates,PCA
val,6xvb,KIT,inactive,0,out,in,dfg_out_alphac_in,1,2.15,288,True,True,-1.1231756663581824,7.04352550761523,ca_coordinates,PCA
val,7y4t,MET,inactive,0,in,out,dfg_in_alphac_out,1,2.16,281,True,True,-0.35530246702919344,-8.165363665756773,ca_coordinates,PCA
val,3c1x,MET,inactive,0,out,in,dfg_out_alphac_in,1,2.17,290,False,True,4.4808491688275955,-5.24412593194384,ca_coordinates,PCA
val,2wkm,MET,inactive,0,in,out,dfg_in_alphac_out,1,2.2,286,True,True,-2.96258992341164,-5.4678648988699265,ca_coordinates,PCA
val,3efk,MET,active,1,in,in,active,1,2.2,276,False,True,2.036121594442501,-7.580126745295946,ca_coordinates,PCA
val,2rfs,MET,inactive,0,in,out,dfg_in_alphac_out,1,2.2,264,True,True,-3.4153313454704675,-6.406130573784259,ca_coordinates,PCA
val,3zbx,MET,inactive,0,in,out,dfg_in_alphac_out,1,2.2,282,True,True,-3.152403711819122,-5.449673716963858,ca_coordinates,PCA
val,3zc5,MET,inactive,0,in,out,dfg_in_alphac_out,1,2.2,289,True,True,-3.146810203989936,-5.483176089985742,ca_coordinates,PCA
val,5hor,MET,inactive,0,in,out,dfg_in_alphac_out,1,2.2,247,True,True,-2.1159373422236367,0.6384044701125821,ca_coordinates,PCA
val,8ovz,MET,inactive,0,out,out,inactive,1,2.206,286,True,True,1.2402546564732064,-3.8292633608766455,ca_coordinates,PCA
val,7b3t,MET,inactive,0,in,out,dfg_in_alphac_out,1,2.23,261,True,True,0.687571570247325,-6.49695239333919,ca_coordinates,PCA
val,6hh1,KIT,inactive,0,out,in,dfg_out_alphac_in,1,2.25,303,True,True,-0.9460834994858317,6.322629545911992,ca_coordinates,PCA
val,5uaf,MET,inactive,0,in,out,dfg_in_alphac_out,1,2.25,291,True,True,-3.32221804798402,-4.895309639236821,ca_coordinates,PCA
val,5uad,MET,inactive,0,in,out,dfg_in_alphac_out,1,2.25,291,True,True,-3.32221804798402,-4.895309639236821,ca_coordinates,PCA
val,8au3,MET,inactive,0,in,out,dfg_in_alphac_out,1,2.26,285,True,True,-2.0598597705575923,0.12945767329789495,ca_coordinates,PCA
val,7y4u,MET,inactive,0,in,out,dfg_in_alphac_out,1,2.26,281,True,True,-0.3017882236836314,-8.268084076432473,ca_coordinates,PCA
val,4gg7,MET,inactive,0,in,out,dfg_in_alphac_out,1,2.27,278,True,True,-2.728108537659026,-5.738624310713485,ca_coordinates,PCA
val,8ow3,MET,inactive,0,out,out,inactive,1,2.27,258,True,True,12.081061411891586,-2.308038279318787,ca_coordinates,PCA
val,3r7o,MET,active,1,in,in,active,1,2.3,299,True,True,-1.246631564165081,-3.9113796216322814,ca_coordinates,PCA
val,3cth,MET,inactive,0,out,in,dfg_out_alphac_in,1,2.3,295,True,True,-1.999861810016611,2.2268247240867414,ca_coordinates,PCA
val,6xva,KIT,inactive,0,out,in,dfg_out_alphac_in,1,2.3,288,True,True,-0.8885158599492937,7.009370613597588,ca_coordinates,PCA
val,6gqk,KIT,inactive,0,out,in,dfg_out_alphac_in,1,2.31,293,True,True,-0.9056456637101825,6.970098550552875,ca_coordinates,PCA
val,6gqj,KIT,inactive,0,out,in,dfg_out_alphac_in,1,2.33,298,True,True,-1.1817510125589192,7.102656935713542,ca_coordinates,PCA
val,7khk,KIT,active,1,in,in,active,1,2.34,291,True,True,1.8485146617651953,-5.7363745106179165,ca_coordinates,PCA
val,6sd9,MET,inactive,0,out,in,dfg_out_alphac_in,1,2.35,265,True,True,-0.9112280904849774,-0.08302605666427114,ca_coordinates,PCA
val,8an8,MET,inactive,0,out,in,dfg_out_alphac_in,1,2.394,244,True,True,-3.6716828322272823,-3.2832486278053046,ca_coordinates,PCA
val,4knb,MET,inactive,0,in,out,dfg_in_alphac_out,1,2.4,273,True,True,-1.755811099040846,-7.288277133409657,ca_coordinates,PCA
val,3l8v,MET,inactive,0,out,in,dfg_out_alphac_in,1,2.4,293,True,True,-1.4209505420530564,2.1921605769681407,ca_coordinates,PCA
val,8pqg,KIT,active,1,in,in,active,1,2.4,292,True,True,-0.24574657540436665,7.485179648425497,ca_coordinates,PCA
val,3ce3,MET,inactive,0,out,in,dfg_out_alphac_in,1,2.4,293,True,True,-1.9915124830931912,2.35189265951512,ca_coordinates,PCA
val,4gg5,MET,inactive,0,in,out,dfg_in_alphac_out,1,2.42,274,True,True,-0.24886402170530816,-8.313263090475344,ca_coordinates,PCA
val,6sde,MET,inactive,0,in,out,dfg_in_alphac_out,1,2.49,268,True,True,-3.358714366602915,-4.8809176982813565,ca_coordinates,PCA
val,3f82,MET,inactive,0,out,in,dfg_out_alphac_in,1,2.5,278,True,True,12.315401420216393,-1.2718503365800522,ca_coordinates,PCA
val,3ctj,MET,inactive,0,out,in,dfg_out_alphac_in,1,2.5,289,False,True,4.307798018812002,-5.264116301545447,ca_coordinates,PCA
val,2rfn,MET,inactive,0,na,in,unknown,1,2.5,268,False,True,1.906402339570921,-7.63128949792591,ca_coordinates,PCA
val,3a4p,MET,inactive,0,in,out,dfg_in_alphac_out,1,2.54,285,True,True,-1.8380521694897292,0.20538487987892254,ca_coordinates,PCA
val,5dg5,MET,inactive,0,out,in,dfg_out_alphac_in,1,2.6,297,True,True,-3.4891012549057185,-0.8754099016319313,ca_coordinates,PCA
val,3efj,MET,inactive,0,na,out,unknown,1,2.6,276,False,True,2.017165518401885,-7.606227995797918,ca_coordinates,PCA
val,3g0f,KIT,inactive,0,out,in,dfg_out_alphac_in,1,2.6,291,True,True,-3.2648130175257415,5.568044695441807,ca_coordinates,PCA
val,8owg,MET,inactive,0,out,out,inactive,1,2.631,244,True,True,14.792610325100096,-1.3567080744841287,ca_coordinates,PCA
val,8k78,MET,inactive,0,in,out,dfg_in_alphac_out,0,2.67,298,True,True,-0.32706640504480516,-8.257008152913032,ca_coordinates,PCA
val,8gvj,MET,inactive,0,in,out,dfg_in_alphac_out,1,2.71,285,True,True,-0.42510435832515264,-8.240030129371423,ca_coordinates,PCA
val,8au5,MET,inactive,0,in,out,dfg_in_alphac_out,1,2.72,265,True,True,-3.373438641035807,-6.956846787046239,ca_coordinates,PCA
val,7khj,KIT,active,1,in,in,active,1,2.8,288,True,True,-1.047115649405684,-7.3038926848694325,ca_coordinates,PCA
val,1pkg,KIT,active,1,in,in,active,1,2.9,277,True,True,-6.4908534030089085,-7.94033922208048,ca_coordinates,PCA
val,7zy6,KIT,inactive,0,out,in,dfg_out_alphac_in,1,3.09,293,True,True,-3.1597370716883195,5.993650967536681,ca_coordinates,PCA
val,8dfp,KIT,inactive,0,out,out,inactive,0,3.17,438,False,True,-4.112809305495211,-3.3544184518651394,ca_coordinates,PCA
val,6xv9,KIT,inactive,0,out,in,dfg_out_alphac_in,1,3.38,292,True,True,-1.5635456820239426,7.0345597641572795,ca_coordinates,PCA
val,8dfm,KIT,inactive,0,out-like,out,inactive,0,3.45,441,False,True,-3.1889814985669562,-3.8526644494548,ca_coordinates,PCA
val,8dfq,KIT,inactive,0,out-like,out,inactive,0,3.96,438,False,True,-3.2669076796762635,-3.796831422398012,ca_coordinates,PCA
test,5grn,PDGFRA,inactive,0,out,in,dfg_out_alphac_in,1,1.77,285,True,True,0.12240021625384703,6.932586259196783,ca_coordinates,PCA
test,8pqj,PDGFRA,inactive,0,out,in,dfg_out_alphac_in,0,1.82,329,True,True,7.680886131792053,-1.9387281770611529,ca_coordinates,PCA
test,6a32,PDGFRA,inactive,0,out,in,dfg_out_alphac_in,0,1.87,336,True,True,-0.25633706206160084,6.183626388204549,ca_coordinates,PCA
test,6jol,PDGFRA,inactive,0,out,in,dfg_out_alphac_in,1,1.9,279,True,True,-2.5776810007235516,6.711279665456318,ca_coordinates,PCA
test,8exl,PIK3CA,active,1,in,in,active,1,1.989,892,True,True,-3.566228341920026,-4.777003222027771,ca_coordinates,PCA
test,8pqk,PDGFRA,inactive,0,out,in,dfg_out_alphac_in,0,2.0,322,True,True,0.14792808807467608,6.697284646755147,ca_coordinates,PCA
test,7jiu,PIK3CA,active,1,in,in,active,1,2.12,900,True,True,-3.8132041556308933,-4.817729809878323,ca_coordinates,PCA
test,5k5x,PDGFRA,inactive,0,out,in,dfg_out_alphac_in,0,2.17,345,True,True,1.125643702384339,4.784076988731193,ca_coordinates,PCA
test,6pys,PIK3CA,active,1,in,in,active,1,2.19,890,True,True,-3.5652474489344876,-4.719002205709899,ca_coordinates,PCA
test,4jps,PIK3CA,active,1,in,in,active,1,2.2,999,True,True,13.231142072139368,-4.112200681517855,ca_coordinates,PCA
test,7pg5,PIK3CA,active,1,in,in,active,0,2.20029,1028,True,True,13.646125469293771,-3.805152464165639,ca_coordinates,PCA
test,5dxt,PIK3CA,active,1,in,in,active,1,2.25,879,True,True,-3.613386273685548,-4.376735983634986,ca_coordinates,PCA
test,8sbc,PIK3CA,active,1,in,in,active,1,2.3,970,True,True,11.90871954711055,-3.4066625456261104,ca_coordinates,PCA
test,4waf,PIK3CA,active,1,in,in,active,1,2.39,1017,True,True,13.23872334532232,-4.345282347563064,ca_coordinates,PCA
test,5ubr,PIK3CA,active,1,in,in,active,1,2.4,887,True,True,-3.542413892867478,-4.305089609228463,ca_coordinates,PCA
test,7tz7,PIK3CA,active,1,in,in,active,1,2.41,988,True,True,12.055635427794627,-3.6765534593154414,ca_coordinates,PCA
test,8dcp,PIK3CA,active,1,in,in,active,0,2.41,1005,True,True,13.585420121444926,-3.613604805398557,ca_coordinates,PCA
test,8bfu,PIK3CA,active,1,in,in,active,0,2.41,880,True,True,-3.328996098676223,-4.880613798454363,ca_coordinates,PCA
test,7k6m,PIK3CA,active,1,in,in,active,1,2.413,878,True,True,-3.971457220159024,-4.760228461768576,ca_coordinates,PCA
test,8exo,PIK3CA,active,1,in,in,active,1,2.46,900,True,True,-3.497712264220886,-4.717308224374004,ca_coordinates,PCA
test,8exv,PIK3CA,active,1,in,in,active,1,2.48,895,True,True,-3.568878063481107,-4.726778873106951,ca_coordinates,PCA
test,7pg6,PIK3CA,active,1,in,in,active,1,2.49944,1026,True,True,13.430032401800641,-3.95970673643354,ca_coordinates,PCA
test,5fi4,PIK3CA,active,1,in,in,active,1,2.5,1009,True,True,13.018825389359625,-4.307921353033521,ca_coordinates,PCA
test,5uk8,PIK3CA,active,1,in,in,active,1,2.5,1008,True,True,13.153475649817592,-4.421624758894433,ca_coordinates,PCA
test,8pqh,PDGFRA,active,1,in,in,active,1,2.5,321,True,True,6.765326935733525,-2.063982684231001,ca_coordinates,PCA
test,6gvf,PIK3CA,active,1,in,in,active,1,2.5,910,True,True,-2.9657242438462106,-5.380381999876144,ca_coordinates,PCA
test,4l23,PIK3CA,active,1,in,in,active,1,2.5,1014,True,True,13.752246175891454,-3.336565023145179,ca_coordinates,PCA
test,8tsa,PIK3CA,active,1,in,in,active,1,2.51,1005,True,True,12.368996656852824,-5.142798375364227,ca_coordinates,PCA
test,5xgi,PIK3CA,active,1,in,in,active,1,2.56,1013,True,True,13.54797072931689,-3.4881748049837826,ca_coordinates,PCA
test,8bfv,PIK3CA,active,1,in,in,active,1,2.57,895,True,True,-3.868686157067257,-5.330007733444317,ca_coordinates,PCA
test,8ow2,PIK3CA,active,1,in,in,active,1,2.57,895,True,True,-3.868216748913075,-5.326023385958701,ca_coordinates,PCA
test,4l1b,PIK3CA,active,1,in,in,active,0,2.59,994,True,True,13.746922093045802,-3.421944180375177,ca_coordinates,PCA
test,8pqi,PDGFRA,active,1,in,in,active,1,2.6,299,True,True,-1.6466581338536816,7.20416431985786,ca_coordinates,PCA
test,6joj,PDGFRA,inactive,0,out-like,in,dfg_out_alphac_in,1,2.6,338,True,True,1.125992285462937,5.58937578800936,ca_coordinates,PCA
test,8v8v,PIK3CA,active,1,in,in,active,1,2.61,1012,True,True,12.97815221761971,-4.540750551873039,ca_coordinates,PCA
test,8gud,PIK3CA,active,1,in,in,active,1,2.62,835,True,True,-4.060042567802519,-4.315272460847018,ca_coordinates,PCA
test,4zop,PIK3CA,active,1,in,in,active,1,2.62,1000,True,True,13.197719147373688,-3.9411386515234463,ca_coordinates,PCA
test,4tuu,PIK3CA,active,1,in,in,active,0,2.64,879,True,True,-3.574988770013956,-4.50667785511547,ca_coordinates,PCA
test,8twy,PIK3CA,active,1,in,in,active,1,2.67,853,True,True,-3.691343427062964,-4.541797351989295,ca_coordinates,PCA
test,8exu,PIK3CA,active,1,in,in,active,1,2.68,898,True,True,-3.5620548724859833,-4.752442338861333,ca_coordinates,PCA
test,7r9v,PIK3CA,active,1,in,in,active,1,2.69,855,True,True,-3.6801441066899705,-4.549416754287404,ca_coordinates,PCA
test,8w9a,PIK3CA,active,1,in,in,active,1,2.7,969,True,True,12.909114040896736,-3.9810204000822638,ca_coordinates,PCA
test,8tsd,PIK3CA,active,1,in,in,active,1,2.7,1005,True,True,12.138722576075017,-5.230292772836574,ca_coordinates,PCA
test,8ts7,PIK3CA,active,1,in,in,active,0,2.71,997,True,True,12.571786180357778,-4.995113005663916,ca_coordinates,PCA
test,8ts8,PIK3CA,active,1,in,in,active,0,2.72,992,True,True,12.46874100094398,-5.0392389235681145,ca_coordinates,PCA
test,8gub,PIK3CA,active,1,in,in,active,1,2.73,977,True,True,13.354382080941763,-3.4829678435465765,ca_coordinates,PCA
test,7k6o,PIK3CA,active,1,in,in,active,1,2.738,852,True,True,10.165391135995204,-1.499184276899891,ca_coordinates,PCA
test,6gvh,PIK3CA,active,1,in,in,active,1,2.74,913,True,True,-2.873156198810696,-5.199186286136534,ca_coordinates,PCA
test,7k6n,PIK3CA,active,1,in,in,active,1,2.77,875,True,True,-3.654921912971421,-4.631492691139268,ca_coordinates,PCA
test,8gua,PIK3CA,active,1,in,in,active,1,2.77,855,True,True,-4.37951152327685,-4.517768766600523,ca_coordinates,PCA
test,7myn,PIK3CA,inactive,0,out-like,in,dfg_out_alphac_in,0,2.79,977,True,True,12.947975239475733,-3.721852501864138,ca_coordinates,PCA
test,8dcx,PIK3CA,active,1,in,in,active,0,2.8,930,True,True,10.526834271552376,-5.487209594214093,ca_coordinates,PCA
test,4l2y,PIK3CA,active,1,in,in,active,1,2.8,991,True,True,13.669820250745692,-3.53118765549266,ca_coordinates,PCA
test,3hhm,PIK3CA,active,1,in,in,active,1,2.8,1032,True,True,8.251067930189418,1.7060026287061638,ca_coordinates,PCA
test,5ukj,PIK3CA,active,1,in,in,active,1,2.8,1009,True,True,13.238610196599055,-4.330931695141696,ca_coordinates,PCA
test,8am0,PIK3CA,active,1,in,in,active,1,2.818,1031,True,True,13.29809417403632,-4.259523141213046,ca_coordinates,PCA
test,8ts9,PIK3CA,active,1,in,in,active,1,2.83,1004,True,True,12.065188607098841,-5.334944661088328,ca_coordinates,PCA
test,3zim,PIK3CA,active,1,in,in,active,1,2.85,886,True,True,-3.368704735881319,-4.336161225105475,ca_coordinates,PCA
