split,source_pdb,target_pdb,kinase,coverage,identity,gap_fraction,gaps,valid_points,real_consecutive_edges
train,4cnh,5iug,ALK,0.9523809523809523,1.0,0.04761904761904767,10,144,103
train,2yjs,5iug,ALK,0.9523809523809523,1.0,0.04761904761904767,10,144,103
train,4fnx,5iug,ALK,0.9523809523809523,1.0,0.04761904761904767,10,144,101
train,6ebw,5iuh,ALK,0.9476190476190476,1.0,0.05238095238095242,11,144,103
train,6ebw,5iug,ALK,0.9476190476190476,1.0,0.05238095238095242,11,144,101
train,4fnw,5iug,ALK,0.9476190476190476,1.0,0.05238095238095242,11,144,102
train,4fnw,5iuh,ALK,0.9476190476190476,1.0,0.05238095238095242,11,144,103
train,4ccb,5iug,ALK,0.9476190476190476,1.0,0.05238095238095242,11,144,102
train,4ccb,5iuh,ALK,0.9476190476190476,1.0,0.05238095238095242,11,144,103
train,3aox,5iug,ALK,0.9476190476190476,1.0,0.05238095238095242,11,144,104
train,7r7r,5iug,ALK,0.9476190476190476,1.0,0.05238095238095242,11,144,103
train,3aox,5iuh,ALK,0.9476190476190476,1.0,0.05238095238095242,11,144,103
train,8arj,5iug,ALK,0.9428571428571428,1.0,0.05714285714285716,12,144,104
train,8arj,5iuh,ALK,0.9428571428571428,1.0,0.05714285714285716,12,144,103
train,7jyr,5iuh,ALK,0.9428571428571428,1.0,0.05714285714285716,12,144,102
train,4fob,5iug,ALK,0.9428571428571428,1.0,0.05714285714285716,12,144,106
train,7r7r,5iuh,ALK,0.9428571428571428,1.0,0.05714285714285716,12,144,103
train,7r7k,5iug,ALK,0.9428571428571428,1.0,0.05714285714285716,12,144,102
train,4ccu,5iug,ALK,0.9428571428571428,1.0,0.05714285714285716,12,144,102
train,4ctb,5iug,ALK,0.9428571428571428,1.0,0.05714285714285716,12,144,102
train,2yjr,5iug,ALK,0.9380952380952381,1.0,0.06190476190476191,13,144,105
train,2yjr,5iuh,ALK,0.9380952380952381,1.0,0.06190476190476191,13,144,103
train,4fob,5iuh,ALK,0.9380952380952381,1.0,0.06190476190476191,13,144,104
train,7jy4,5iug,ALK,0.9380952380952381,1.0,0.06190476190476191,13,144,103
train,5ftq,5iuh,ALK,0.9380952380952381,1.0,0.06190476190476191,13,144,101
train,5kz0,5iug,ALK,0.9380952380952381,1.0,0.06190476190476191,13,144,103
train,5ftq,5iug,ALK,0.9380952380952381,1.0,0.06190476190476191,13,144,102
train,4tt7,5iug,ALK,0.9380952380952381,1.0,0.06190476190476191,13,144,108
train,6cdt,5iug,ALK,0.9380952380952381,1.0,0.06190476190476191,13,144,103
train,7r7k,5iuh,ALK,0.9380952380952381,1.0,0.06190476190476191,13,144,103
train,4ccu,5iuh,ALK,0.9380952380952381,1.0,0.06190476190476191,13,144,103
train,4ctb,5iuh,ALK,0.9380952380952381,1.0,0.06190476190476191,13,144,103
train,5a9u,5iug,ALK,0.9380952380952381,1.0,0.06190476190476191,13,144,105
train,5aac,5iug,ALK,0.9380952380952381,1.0,0.06190476190476191,13,144,105
train,7jy4,5iuh,ALK,0.9333333333333333,1.0,0.06666666666666665,14,144,104
train,5kz0,5iuh,ALK,0.9333333333333333,1.0,0.06666666666666665,14,144,104
train,4foc,5iuh,ALK,0.9333333333333333,1.0,0.06666666666666665,14,144,105
train,6cdt,5iuh,ALK,0.9333333333333333,1.0,0.06666666666666665,14,144,105
train,4foc,5iug,ALK,0.9333333333333333,1.0,0.06666666666666665,14,144,105
train,4tt7,5iuh,ALK,0.9333333333333333,1.0,0.06666666666666665,14,144,104
train,2yfx,5iug,ALK,0.9333333333333333,1.0,0.06666666666666665,14,144,104
train,4anl,5iug,ALK,0.9333333333333333,1.0,0.06666666666666665,14,144,101
train,4anq,5iug,ALK,0.9333333333333333,1.0,0.06666666666666665,14,144,101
train,2yhv,5iug,ALK,0.9333333333333333,1.0,0.06666666666666665,14,144,104
train,5a9u,5iuh,ALK,0.9333333333333333,1.0,0.06666666666666665,14,144,104
train,5aac,5iuh,ALK,0.9333333333333333,1.0,0.06666666666666665,14,144,104
train,5aa8,5iug,ALK,0.9333333333333333,1.0,0.06666666666666665,14,144,104
train,2yhv,5iuh,ALK,0.9333333333333333,1.0,0.06666666666666665,14,144,103
train,4cd0,5iug,ALK,0.9285714285714286,1.0,0.0714285714285714,15,144,107
train,4clj,5iug,ALK,0.9285714285714286,1.0,0.0714285714285714,15,144,107
train,4fod,5iuh,ALK,0.9285714285714286,1.0,0.0714285714285714,15,144,106
train,4cmo,5iug,ALK,0.9285714285714286,1.0,0.0714285714285714,15,144,106
train,4cmu,5iug,ALK,0.9285714285714286,1.0,0.0714285714285714,15,144,106
train,4cli,5iug,ALK,0.9285714285714286,1.0,0.0714285714285714,15,144,106
train,4ans,5iug,ALK,0.9285714285714286,1.0,0.0714285714285714,15,144,101
train,2yfx,5iuh,ALK,0.9285714285714286,1.0,0.0714285714285714,15,144,104
train,4fod,5iug,ALK,0.9285714285714286,1.0,0.0714285714285714,15,144,106
train,5aab,5iug,ALK,0.9285714285714286,1.0,0.0714285714285714,15,144,106
train,4anl,5iuh,ALK,0.9285714285714286,1.0,0.0714285714285714,15,144,104
train,4anq,5iuh,ALK,0.9285714285714286,1.0,0.0714285714285714,15,144,104
train,5aa8,5iuh,ALK,0.9285714285714286,1.0,0.0714285714285714,15,144,104
train,4cd0,5iuh,ALK,0.9238095238095239,1.0,0.07619047619047614,16,144,103
train,5aaa,5iug,ALK,0.9238095238095239,1.0,0.07619047619047614,16,144,103
train,5aa9,5iug,ALK,0.9238095238095239,1.0,0.07619047619047614,16,144,103
train,4clj,5iuh,ALK,0.9238095238095239,1.0,0.07619047619047614,16,144,103
train,5fto,5iuh,ALK,0.9238095238095239,1.0,0.07619047619047614,16,144,104
train,4cmo,5iuh,ALK,0.9238095238095239,1.0,0.07619047619047614,16,144,105
train,4cmu,5iuh,ALK,0.9238095238095239,1.0,0.07619047619047614,16,144,105
train,4g9c,3psb,BRAF,1.0,1.0,0.0,0,144,101
train,4g9c,3d4q,BRAF,1.0,1.0,0.0,0,144,101
train,4g9c,3ppk,BRAF,1.0,1.0,0.0,0,144,101
train,4g9c,3pri,BRAF,1.0,1.0,0.0,0,144,101
train,4g9c,3q4c,BRAF,0.9950980392156863,1.0,0.004901960784313708,1,144,101
train,4g9r,3q4c,BRAF,0.9950980392156863,1.0,0.004901960784313708,1,144,101
train,1uwh,3pri,BRAF,0.9950980392156863,1.0,0.004901960784313708,1,144,102
train,1uwh,3d4q,BRAF,0.9950980392156863,1.0,0.004901960784313708,1,144,102
train,1uwh,3psb,BRAF,0.9950980392156863,1.0,0.004901960784313708,1,144,102
train,1uwh,3ppk,BRAF,0.9950980392156863,1.0,0.004901960784313708,1,144,102
train,3ii5,4mnf,BRAF,0.9901477832512315,1.0,0.009852216748768461,2,144,102
train,1uwj,3ppj,BRAF,0.9901960784313726,1.0,0.009803921568627416,2,144,102
train,1uwj,3psd,BRAF,0.9901960784313726,1.0,0.009803921568627416,2,144,102
train,1uwj,3q4c,BRAF,0.9901960784313726,1.0,0.009803921568627416,2,144,101
train,4g9r,3psb,BRAF,0.9901960784313726,1.0,0.009803921568627416,2,144,102
train,4g9r,3ppk,BRAF,0.9901960784313726,1.0,0.009803921568627416,2,144,102
train,4g9r,3d4q,BRAF,0.9901960784313726,1.0,0.009803921568627416,2,144,102
train,1uwh,3q4c,BRAF,0.9901960784313726,1.0,0.009803921568627416,2,144,101
train,4g9r,3pri,BRAF,0.9901960784313726,1.0,0.009803921568627416,2,144,102
train,4ehe,3q4c,BRAF,0.9901960784313726,1.0,0.009803921568627416,2,144,102
train,1uwj,3prf,BRAF,0.9901960784313726,1.0,0.009803921568627416,2,144,102
train,4g9c,3psd,BRAF,0.9901960784313726,1.0,0.009803921568627416,2,144,102
train,4g9c,3ppj,BRAF,0.9901960784313726,1.0,0.009803921568627416,2,144,102
train,4g9r,7shv,BRAF,0.9901960784313726,1.0,0.009803921568627416,2,144,102
train,4g9c,2fb8,BRAF,0.9901960784313726,1.0,0.009803921568627416,2,144,102
train,4g9c,7shv,BRAF,0.9901960784313726,1.0,0.009803921568627416,2,144,102
train,4g9c,3prf,BRAF,0.9901960784313726,1.0,0.009803921568627416,2,144,102
train,4dbn,3q4c,BRAF,0.9901960784313726,1.0,0.009803921568627416,2,144,102
train,3q96,7shv,BRAF,0.9901477832512315,1.0,0.009852216748768461,2,144,102
train,4ksq,3psd,BRAF,0.9852941176470589,1.0,0.014705882352941124,3,144,102
train,4ksq,3ppj,BRAF,0.9852941176470589,1.0,0.014705882352941124,3,144,102
train,4ehg,3psd,BRAF,0.9852941176470589,1.0,0.014705882352941124,3,144,102
train,4ehg,3ppj,BRAF,0.9852941176470589,1.0,0.014705882352941124,3,144,102
train,4ksq,3prf,BRAF,0.9852941176470589,1.0,0.014705882352941124,3,144,102
train,4ehg,3prf,BRAF,0.9852941176470589,1.0,0.014705882352941124,3,144,102
train,4ksp,3psd,BRAF,0.9852941176470589,1.0,0.014705882352941124,3,144,102
train,4ksp,3ppj,BRAF,0.9852941176470589,1.0,0.014705882352941124,3,144,102
train,3idp,4mnf,BRAF,0.9852216748768473,1.0,0.014778325123152691,3,144,104
train,3idp,2fb8,BRAF,0.9852216748768473,1.0,0.014778325123152691,3,144,104
train,3ii5,3psd,BRAF,0.9852941176470589,1.0,0.014705882352941124,3,144,102
train,3ii5,3ppj,BRAF,0.9852941176470589,1.0,0.014705882352941124,3,144,102
train,4ksp,3prf,BRAF,0.9852941176470589,1.0,0.014705882352941124,3,144,102
train,3ii5,2fb8,BRAF,0.9852216748768473,1.0,0.014778325123152691,3,144,104
train,4g9r,3ppj,BRAF,0.9852941176470589,1.0,0.014705882352941124,3,144,102
train,4g9r,3psd,BRAF,0.9852941176470589,1.0,0.014705882352941124,3,144,102
train,4ehe,3psb,BRAF,0.9852941176470589,1.0,0.014705882352941124,3,144,102
train,3ii5,3prf,BRAF,0.9852941176470589,1.0,0.014705882352941124,3,144,102
train,4ehe,3d4q,BRAF,0.9852941176470589,1.0,0.014705882352941124,3,144,102
train,1uwj,3ppk,BRAF,0.9852941176470589,1.0,0.014705882352941124,3,144,102
train,1uwj,3psb,BRAF,0.9852941176470589,1.0,0.014705882352941124,3,144,102
train,4ehe,3ppk,BRAF,0.9852941176470589,1.0,0.014705882352941124,3,144,102
train,1uwj,3pri,BRAF,0.9852941176470589,1.0,0.014705882352941124,3,144,102
train,1uwj,3d4q,BRAF,0.9852941176470589,1.0,0.014705882352941124,3,144,102
train,1uwj,2fb8,BRAF,0.9852941176470589,1.0,0.014705882352941124,3,144,102
train,4ehe,3pri,BRAF,0.9852941176470589,1.0,0.014705882352941124,3,144,102
train,4g9r,2fb8,BRAF,0.9852941176470589,1.0,0.014705882352941124,3,144,102
train,1uwj,4mnf,BRAF,0.9852941176470589,1.0,0.014705882352941124,3,144,102
train,1uwj,7shv,BRAF,0.9852941176470589,1.0,0.014705882352941124,3,144,101
train,5fd2,3q4c,BRAF,0.9852941176470589,1.0,0.014705882352941124,3,144,103
train,4g9r,3prf,BRAF,0.9852941176470589,1.0,0.014705882352941124,3,144,102
train,4ehe,7shv,BRAF,0.9852941176470589,1.0,0.014705882352941124,3,144,102
train,1uwh,3psd,BRAF,0.9852941176470589,1.0,0.014705882352941124,3,144,101
train,1uwh,3ppj,BRAF,0.9852941176470589,1.0,0.014705882352941124,3,144,101
train,1uwh,2fb8,BRAF,0.9852941176470589,1.0,0.014705882352941124,3,144,103
train,1uwh,7shv,BRAF,0.9852941176470589,1.0,0.014705882352941124,3,144,103
train,6n0p,4e26,BRAF,0.9852941176470589,1.0,0.014705882352941124,3,144,102
train,4pp7,4e26,BRAF,0.9852941176470589,1.0,0.014705882352941124,3,144,102
train,4mbj,4e26,BRAF,0.9852941176470589,1.0,0.014705882352941124,3,144,102
train,1uwh,3prf,BRAF,0.9852941176470589,1.0,0.014705882352941124,3,144,101
train,5vam,4e26,BRAF,0.9852941176470589,1.0,0.014705882352941124,3,144,102
train,4dbn,3d4q,BRAF,0.9852941176470589,1.0,0.014705882352941124,3,144,101
train,4dbn,3psb,BRAF,0.9852941176470589,1.0,0.014705882352941124,3,144,101
train,4dbn,3ppk,BRAF,0.9852941176470589,1.0,0.014705882352941124,3,144,101
train,4dbn,3pri,BRAF,0.9852941176470589,1.0,0.014705882352941124,3,144,101
train,3q96,2fb8,BRAF,0.9852216748768473,1.0,0.014778325123152691,3,144,104
train,3q96,3q4c,BRAF,0.9852941176470589,1.0,0.014705882352941124,3,144,102
train,4dbn,7shv,BRAF,0.9852941176470589,1.0,0.014705882352941124,3,144,102
train,4ehg,3q4c,BRAF,0.9803921568627451,1.0,0.019607843137254943,4,144,103
train,4ehg,4mnf,BRAF,0.9803921568627451,1.0,0.019607843137254943,4,144,104
train,4ksq,4mnf,BRAF,0.9803921568627451,1.0,0.019607843137254943,4,144,104
train,5ct7,4mnf,BRAF,0.9802955665024631,1.0,0.019704433497536922,4,144,104
train,4ehg,2fb8,BRAF,0.9803921568627451,1.0,0.019607843137254943,4,144,104
train,4ehg,3psb,BRAF,0.9803921568627451,1.0,0.019607843137254943,4,144,103
train,4ehg,3d4q,BRAF,0.9803921568627451,1.0,0.019607843137254943,4,144,103
train,4ehg,3ppk,BRAF,0.9803921568627451,1.0,0.019607843137254943,4,144,103
train,3idp,3psd,BRAF,0.9803921568627451,1.0,0.019607843137254943,4,144,104
train,4ehg,3pri,BRAF,0.9803921568627451,1.0,0.019607843137254943,4,144,103
train,3idp,3ppj,BRAF,0.9803921568627451,1.0,0.019607843137254943,4,144,104
train,6uan,6q0j,BRAF,0.9802955665024631,1.0,0.019704433497536922,4,144,106
train,6uan,6q0t,BRAF,0.9802955665024631,1.0,0.019704433497536922,4,144,106
train,6uan,6q0k,BRAF,0.9802955665024631,1.0,0.019704433497536922,4,144,106
train,4ksp,4mnf,BRAF,0.9803921568627451,1.0,0.019607843137254943,4,144,104
train,3idp,3prf,BRAF,0.9803921568627451,1.0,0.019607843137254943,4,144,104
train,3idp,7shv,BRAF,0.9802955665024631,1.0,0.019704433497536922,4,144,104
train,3ii5,7shv,BRAF,0.9802955665024631,1.0,0.019704433497536922,4,144,104
train,4ehe,3psd,BRAF,0.9803921568627451,1.0,0.019607843137254943,4,144,104
train,3psb,4g9c,BRAF,1.0,1.0,0.0,0,144,101
train,3pri,4g9c,BRAF,1.0,1.0,0.0,0,144,101
train,3ppk,4g9c,BRAF,1.0,1.0,0.0,0,144,101
train,3d4q,4g9c,BRAF,1.0,1.0,0.0,0,144,101
train,3q4c,4g9c,BRAF,0.9950980392156863,1.0,0.004901960784313708,1,144,101
train,3q4c,4g9r,BRAF,0.9950980392156863,1.0,0.004901960784313708,1,144,101
train,3pri,1uwh,BRAF,0.9950980392156863,1.0,0.004901960784313708,1,144,102
train,3d4q,1uwh,BRAF,0.9950980392156863,1.0,0.004901960784313708,1,144,102
train,3psb,1uwh,BRAF,0.9950980392156863,1.0,0.004901960784313708,1,144,102
train,3ppk,1uwh,BRAF,0.9950980392156863,1.0,0.004901960784313708,1,144,102
train,4mnf,3ii5,BRAF,0.9901477832512315,1.0,0.009852216748768461,2,144,102
train,3ppj,1uwj,BRAF,0.9901960784313726,1.0,0.009803921568627416,2,144,102
train,3psd,1uwj,BRAF,0.9901960784313726,1.0,0.009803921568627416,2,144,102
train,3q4c,1uwj,BRAF,0.9901960784313726,1.0,0.009803921568627416,2,144,101
train,3psb,4g9r,BRAF,0.9901960784313726,1.0,0.009803921568627416,2,144,102
train,3ppk,4g9r,BRAF,0.9901960784313726,1.0,0.009803921568627416,2,144,102
train,3q4c,1uwh,BRAF,0.9901960784313726,1.0,0.009803921568627416,2,144,101
train,3d4q,4g9r,BRAF,0.9901960784313726,1.0,0.009803921568627416,2,144,102
train,3q4c,4ehe,BRAF,0.9901960784313726,1.0,0.009803921568627416,2,144,102
train,3pri,4g9r,BRAF,0.9901960784313726,1.0,0.009803921568627416,2,144,102
train,3prf,1uwj,BRAF,0.9901960784313726,1.0,0.009803921568627416,2,144,102
train,3psd,4g9c,BRAF,0.9901960784313726,1.0,0.009803921568627416,2,144,102
train,3ppj,4g9c,BRAF,0.9901960784313726,1.0,0.009803921568627416,2,144,102
train,2fb8,4g9c,BRAF,0.9901960784313726,1.0,0.009803921568627416,2,144,102
train,7shv,4g9c,BRAF,0.9901960784313726,1.0,0.009803921568627416,2,144,102
train,7shv,4g9r,BRAF,0.9901960784313726,1.0,0.009803921568627416,2,144,102
train,3prf,4g9c,BRAF,0.9901960784313726,1.0,0.009803921568627416,2,144,102
train,3q4c,4dbn,BRAF,0.9901960784313726,1.0,0.009803921568627416,2,144,102
train,7shv,3q96,BRAF,0.9901477832512315,1.0,0.009852216748768461,2,144,102
train,3psd,4ksq,BRAF,0.9852941176470589,1.0,0.014705882352941124,3,144,103
train,3ppj,4ksq,BRAF,0.9852941176470589,1.0,0.014705882352941124,3,144,103
train,3psd,4ehg,BRAF,0.9852941176470589,1.0,0.014705882352941124,3,144,102
train,3ppj,4ehg,BRAF,0.9852941176470589,1.0,0.014705882352941124,3,144,102
train,3prf,4ksq,BRAF,0.9852941176470589,1.0,0.014705882352941124,3,144,103
train,3prf,4ehg,BRAF,0.9852941176470589,1.0,0.014705882352941124,3,144,102
train,3psd,4ksp,BRAF,0.9852941176470589,1.0,0.014705882352941124,3,144,103
train,3ppj,4ksp,BRAF,0.9852941176470589,1.0,0.014705882352941124,3,144,103
train,4mnf,3idp,BRAF,0.9852216748768473,1.0,0.014778325123152691,3,144,104
train,2fb8,3idp,BRAF,0.9852216748768473,1.0,0.014778325123152691,3,144,105
train,3psd,3ii5,BRAF,0.9852941176470589,1.0,0.014705882352941124,3,144,102
train,3prf,4ksp,BRAF,0.9852941176470589,1.0,0.014705882352941124,3,144,103
train,3ppj,3ii5,BRAF,0.9852941176470589,1.0,0.014705882352941124,3,144,102
train,2fb8,3ii5,BRAF,0.9852216748768473,1.0,0.014778325123152691,3,144,105
train,3psd,4g9r,BRAF,0.9852941176470589,1.0,0.014705882352941124,3,144,102
train,3ppj,4g9r,BRAF,0.9852941176470589,1.0,0.014705882352941124,3,144,102
train,3psb,4ehe,BRAF,0.9852941176470589,1.0,0.014705882352941124,3,144,102
train,3prf,3ii5,BRAF,0.9852941176470589,1.0,0.014705882352941124,3,144,102
train,3psb,1uwj,BRAF,0.9852941176470589,1.0,0.014705882352941124,3,144,102
train,3d4q,4ehe,BRAF,0.9852941176470589,1.0,0.014705882352941124,3,144,102
train,3ppk,1uwj,BRAF,0.9852941176470589,1.0,0.014705882352941124,3,144,102
train,3ppk,4ehe,BRAF,0.9852941176470589,1.0,0.014705882352941124,3,144,102
train,3pri,1uwj,BRAF,0.9852941176470589,1.0,0.014705882352941124,3,144,102
train,2fb8,1uwj,BRAF,0.9852941176470589,1.0,0.014705882352941124,3,144,102
train,3d4q,1uwj,BRAF,0.9852941176470589,1.0,0.014705882352941124,3,144,102
train,3pri,4ehe,BRAF,0.9852941176470589,1.0,0.014705882352941124,3,144,102
train,2fb8,4g9r,BRAF,0.9852941176470589,1.0,0.014705882352941124,3,144,102
train,3q4c,5fd2,BRAF,0.9852941176470589,1.0,0.014705882352941124,3,144,102
train,4mnf,1uwj,BRAF,0.9852941176470589,1.0,0.014705882352941124,3,144,102
train,3prf,4g9r,BRAF,0.9852941176470589,1.0,0.014705882352941124,3,144,102
train,7shv,1uwj,BRAF,0.9852941176470589,1.0,0.014705882352941124,3,144,101
train,7shv,4ehe,BRAF,0.9852941176470589,1.0,0.014705882352941124,3,144,102
train,3psd,1uwh,BRAF,0.9852941176470589,1.0,0.014705882352941124,3,144,101
train,3ppj,1uwh,BRAF,0.9852941176470589,1.0,0.014705882352941124,3,144,101
train,2fb8,1uwh,BRAF,0.9852941176470589,1.0,0.014705882352941124,3,144,103
train,7shv,1uwh,BRAF,0.9852941176470589,1.0,0.014705882352941124,3,144,103
train,4e26,6n0p,BRAF,0.9852941176470589,1.0,0.014705882352941124,3,144,102
train,4e26,4pp7,BRAF,0.9852941176470589,1.0,0.014705882352941124,3,144,102
train,4e26,4mbj,BRAF,0.9852941176470589,1.0,0.014705882352941124,3,144,102
train,3prf,1uwh,BRAF,0.9852941176470589,1.0,0.014705882352941124,3,144,101
train,4e26,5vam,BRAF,0.9852941176470589,1.0,0.014705882352941124,3,144,102
train,3psb,4dbn,BRAF,0.9852941176470589,1.0,0.014705882352941124,3,144,101
train,3d4q,4dbn,BRAF,0.9852941176470589,1.0,0.014705882352941124,3,144,101
train,3ppk,4dbn,BRAF,0.9852941176470589,1.0,0.014705882352941124,3,144,101
train,3pri,4dbn,BRAF,0.9852941176470589,1.0,0.014705882352941124,3,144,101
train,2fb8,3q96,BRAF,0.9852216748768473,1.0,0.014778325123152691,3,144,103
train,3q4c,3q96,BRAF,0.9852941176470589,1.0,0.014705882352941124,3,144,102
train,7shv,4dbn,BRAF,0.9852941176470589,1.0,0.014705882352941124,3,144,102
train,3q4c,4ehg,BRAF,0.9803921568627451,1.0,0.019607843137254943,4,144,104
train,4mnf,4ehg,BRAF,0.9803921568627451,1.0,0.019607843137254943,4,144,104
train,4mnf,5ct7,BRAF,0.9802955665024631,1.0,0.019704433497536922,4,144,105
train,4mnf,4ksq,BRAF,0.9803921568627451,1.0,0.019607843137254943,4,144,104
train,2fb8,4ehg,BRAF,0.9803921568627451,1.0,0.019607843137254943,4,144,105
train,3psb,4ehg,BRAF,0.9803921568627451,1.0,0.019607843137254943,4,144,104
train,3d4q,4ehg,BRAF,0.9803921568627451,1.0,0.019607843137254943,4,144,104
train,3ppk,4ehg,BRAF,0.9803921568627451,1.0,0.019607843137254943,4,144,104
train,3pri,4ehg,BRAF,0.9803921568627451,1.0,0.019607843137254943,4,144,104
train,3psd,3idp,BRAF,0.9803921568627451,1.0,0.019607843137254943,4,144,104
train,6q0j,6uan,BRAF,0.9802955665024631,1.0,0.019704433497536922,4,144,106
train,6q0t,6uan,BRAF,0.9802955665024631,1.0,0.019704433497536922,4,144,106
train,6q0k,6uan,BRAF,0.9802955665024631,1.0,0.019704433497536922,4,144,106
train,3ppj,3idp,BRAF,0.9803921568627451,1.0,0.019607843137254943,4,144,104
train,4mnf,4ksp,BRAF,0.9803921568627451,1.0,0.019607843137254943,4,144,104
train,3prf,3idp,BRAF,0.9803921568627451,1.0,0.019607843137254943,4,144,104
train,7shv,3idp,BRAF,0.9802955665024631,1.0,0.019704433497536922,4,144,105
train,7shv,3ii5,BRAF,0.9802955665024631,1.0,0.019704433497536922,4,144,105
train,3psd,4ehe,BRAF,0.9803921568627451,1.0,0.019607843137254943,4,144,103
train,7sj3,2w96,CDK4,0.937799043062201,1.0,0.062200956937799035,13,144,106
train,7sj3,2w9z,CDK4,0.9380952380952381,1.0,0.06190476190476191,13,144,104
train,7sj3,2w99,CDK4,0.9380952380952381,1.0,0.06190476190476191,13,144,104
train,7sj3,3g33,CDK4,0.9285714285714286,1.0,0.0714285714285714,15,144,106
train,7sj3,2w9f,CDK4,0.9182692307692307,1.0,0.08173076923076927,17,144,108
train,7sj3,5fwl,CDK4,0.9285714285714286,1.0,0.0714285714285714,15,144,106
train,7sj3,5fwm,CDK4,0.9285714285714286,1.0,0.0714285714285714,15,144,106
train,2w96,7sj3,CDK4,0.937799043062201,1.0,0.062200956937799035,13,144,107
train,2w99,7sj3,CDK4,0.9380952380952381,1.0,0.06190476190476191,13,144,105
train,2w9z,7sj3,CDK4,0.9380952380952381,1.0,0.06190476190476191,13,144,105
train,3g33,7sj3,CDK4,0.9285714285714286,1.0,0.0714285714285714,15,144,106
train,5fwl,7sj3,CDK4,0.9285714285714286,1.0,0.0714285714285714,15,144,106
train,5fwm,7sj3,CDK4,0.9285714285714286,1.0,0.0714285714285714,15,144,106
train,2w9f,7sj3,CDK4,0.9182692307692307,1.0,0.08173076923076927,17,144,106
train,1g3n,2euf,CDK6,0.9952380952380953,1.0,0.004761904761904745,1,144,100
train,1blx,2euf,CDK6,0.9761904761904762,1.0,0.023809523809523836,5,144,103
train,1g3n,1xo2,CDK6,0.9761904761904762,1.0,0.023809523809523836,5,144,103
train,1g3n,2f2c,CDK6,0.9714285714285714,1.0,0.02857142857142858,6,144,104
train,1g3n,1jow,CDK6,0.9619047619047619,1.0,0.03809523809523807,8,144,104
train,1blx,1xo2,CDK6,0.9571428571428572,1.0,0.042857142857142816,9,144,104
train,1blx,2f2c,CDK6,0.9523809523809523,1.0,0.04761904761904767,10,144,104
train,1blx,1jow,CDK6,0.9428571428571428,1.0,0.05714285714285716,12,144,106
train,6oqo,1xo2,CDK6,0.9082125603864735,1.0,0.09178743961352653,19,144,109
train,4ez5,4tth,CDK6,0.890625,1.0,0.109375,21,144,119
train,6oqo,2euf,CDK6,0.8904761904761904,1.0,0.10952380952380958,23,144,109
train,1g3n,4tth,CDK6,0.8952380952380953,1.0,0.10476190476190472,22,144,112
train,6oqo,2f2c,CDK6,0.8883495145631068,1.0,0.11165048543689315,23,144,110
train,1bi8,4tth,CDK6,0.8947368421052632,1.0,0.10526315789473684,20,144,122
train,1bi7,4tth,CDK6,0.8947368421052632,1.0,0.10526315789473684,20,144,122
train,6oqo,1jow,CDK6,0.8872549019607843,1.0,0.11274509803921573,23,144,113
train,6oql,4tth,CDK6,0.8871794871794871,1.0,0.11282051282051286,22,144,118
train,5l2s,4tth,CDK6,0.8871794871794871,1.0,0.11282051282051286,22,144,118
train,3nux,4tth,CDK6,0.8865979381443299,1.0,0.11340206185567014,22,144,118
train,5l2t,4tth,CDK6,0.8860103626943006,1.0,0.11398963730569944,22,144,120
train,8i0m,4tth,CDK6,0.8854166666666666,1.0,0.11458333333333337,22,144,120
train,3nup,4tth,CDK6,0.8842105263157894,1.0,0.11578947368421055,22,144,122
train,1bi7,2euf,CDK6,0.8904761904761904,1.0,0.10952380952380958,23,144,113
train,1bi7,1xo2,CDK6,0.8888888888888888,1.0,0.11111111111111116,23,144,115
train,1bi7,1jow,CDK6,0.8872549019607843,1.0,0.11274509803921573,23,144,115
train,5l2s,1xo2,CDK6,0.8792270531400966,1.0,0.12077294685990336,25,144,113
train,6oql,1xo2,CDK6,0.8792270531400966,1.0,0.12077294685990336,25,144,113
train,4aua,4tth,CDK6,0.8789473684210526,1.0,0.12105263157894741,23,144,122
train,1bi8,1xo2,CDK6,0.8840579710144928,1.0,0.1159420289855072,24,144,116
train,5l2i,4tth,CDK6,0.8769230769230769,1.0,0.12307692307692308,24,144,117
train,1bi7,2f2c,CDK6,0.883495145631068,1.0,0.11650485436893199,24,144,114
train,1blx,4tth,CDK6,0.8761904761904762,1.0,0.12380952380952381,26,144,112
train,6oqo,4tth,CDK6,0.8706467661691543,1.0,0.12935323383084574,26,144,114
train,5l2i,1xo2,CDK6,0.8695652173913043,1.0,0.13043478260869568,27,144,113
train,5l2t,1xo2,CDK6,0.8695652173913043,1.0,0.13043478260869568,27,144,114
train,3nux,1xo2,CDK6,0.8695652173913043,1.0,0.13043478260869568,27,144,109
train,8i0m,1xo2,CDK6,0.8647342995169082,1.0,0.13526570048309183,28,144,115
train,4ez5,1xo2,CDK6,0.8647342995169082,1.0,0.13526570048309183,28,144,114
train,5l2s,2euf,CDK6,0.861904761904762,1.0,0.13809523809523805,29,144,115
train,6oql,2euf,CDK6,0.861904761904762,1.0,0.13809523809523805,29,144,115
train,1bi8,2euf,CDK6,0.8666666666666667,1.0,0.1333333333333333,28,144,114
train,5l2s,2f2c,CDK6,0.8592233009708737,1.0,0.14077669902912626,29,144,115
train,6oql,2f2c,CDK6,0.8592233009708737,1.0,0.14077669902912626,29,144,115
train,3nux,2f2c,CDK6,0.8592233009708737,1.0,0.14077669902912626,29,144,115
